"","sample","cor","split","analysis","features","hubness"
"4019","ACH-001557",0.612175760060063,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4020","ACH-001558",0.607655146049644,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4021","ACH-001559",0.603331784304601,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4022","ACH-001560",0.627181000136311,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4023","ACH-001562",0.646848710350887,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4024","ACH-001563",0.604626604408579,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4025","ACH-001566",0.621453437961687,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4026","ACH-001567",0.621428190399396,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4027","ACH-001568",0.626820219383134,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4028","ACH-001570",0.637993158694623,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4029","ACH-001574",0.612433823115833,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4030","ACH-001577",0.589015692829904,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4031","ACH-001603",0.592163721383285,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4032","ACH-001605",0.636516870815297,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4033","ACH-001606",0.620844954571572,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4034","ACH-001607",0.633451516271721,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4035","ACH-001608",0.631164686921087,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4036","ACH-001609",0.647595206461349,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4037","ACH-001610",0.577403988611649,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4038","ACH-001611",0.612397180258775,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4039","ACH-001616",0.645707249450496,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4040","ACH-001618",0.599308351315996,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4041","ACH-001619",0.565244461924926,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4042","ACH-001622",0.624636894515222,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4043","ACH-001623",0.602854328065753,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4044","ACH-001624",0.579115883590829,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4045","ACH-001625",0.618340701091522,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4046","ACH-001626",0.608505120463254,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4047","ACH-001627",0.655705955957661,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4048","ACH-001628",0.59332844711366,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4049","ACH-001630",0.654445493730536,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4050","ACH-001632",0.596502450080096,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4051","ACH-001634",0.635749730859038,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4052","ACH-001639",0.571623923659383,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4053","ACH-001641",0.621445369330763,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4054","ACH-001645",0.599348465433748,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4055","ACH-001647",0.614693365421152,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4056","ACH-001648",0.665538064161782,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4057","ACH-001649",0.620256299277157,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4058","ACH-001650",0.619848069515439,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4059","ACH-001652",0.6382429620182,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4060","ACH-001653",0.645513484152688,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4061","ACH-001654",0.645640458126795,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4062","ACH-001655",0.618861219232803,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4063","ACH-001656",0.630495839389597,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4064","ACH-001664",0.659420762970902,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4065","ACH-001668",0.624445160958063,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4066","ACH-001669",0.645766114488292,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4067","ACH-001670",0.61639459337272,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4068","ACH-001673",0.637141853383073,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4069","ACH-001674",0.622116942077024,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4070","ACH-001675",0.614987144970556,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4071","ACH-001677",0.61944109555888,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4072","ACH-001685",0.622927320088005,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4073","ACH-001687",0.634636251292114,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4074","ACH-001688",0.579941036217011,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4075","ACH-001690",0.65668857360292,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4076","ACH-001692",0.656717400364791,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4077","ACH-001694",0.64301922578338,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4078","ACH-001696",0.636869789711284,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4079","ACH-001698",0.617579966478967,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4080","ACH-001699",0.645657693807313,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4081","ACH-001701",0.595316990049387,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4082","ACH-001702",0.607914965427965,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4083","ACH-001707",0.6101926734683,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4084","ACH-001709",0.644815915150502,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4085","ACH-001711",0.582346977094021,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4086","ACH-001715",0.620572774025897,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4087","ACH-001719",0.622966092392212,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4088","ACH-001735",0.633309532858782,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4089","ACH-001736",0.63592497877187,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4090","ACH-001737",0.548722253129479,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4091","ACH-001740",0.619237737245442,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4092","ACH-001745",0.631866777924991,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4093","ACH-001750",0.638053845900091,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4094","ACH-001765",0.652753553937865,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4095","ACH-001786",0.569043415752484,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4096","ACH-001791",0.580785855448601,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4097","ACH-001793",0.604590804006207,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4098","ACH-001794",0.59823952853038,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4099","ACH-001795",0.631547176186518,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4100","ACH-001796",0.600960941302298,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4101","ACH-001799",0.607690278340213,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4102","ACH-001802",0.62669517173243,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4103","ACH-001804",0.576248049384102,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4104","ACH-001814",0.601921852560429,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4105","ACH-001819",0.648856086528815,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4106","ACH-001820",0.628718658052574,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4107","ACH-001834",0.611952860442574,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4108","ACH-001835",0.633109669758104,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4109","ACH-001836",0.627607470094179,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4110","ACH-001838",0.583712086451266,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4111","ACH-001839",0.627669488749327,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4112","ACH-001841",0.659245434970941,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4113","ACH-001842",0.58237910044227,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4114","ACH-001843",0.664269565671135,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4115","ACH-001844",0.639921952276568,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4116","ACH-001848",0.648773794352513,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4117","ACH-001849",0.630993734723266,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4118","ACH-001850",0.62451094830782,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4119","ACH-001852",0.671336992637446,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4120","ACH-001853",0.59399528767448,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4121","ACH-001856",0.630726323411968,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4122","ACH-001857",0.607609928916224,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4123","ACH-001858",0.64738321099582,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4124","ACH-001861",0.62756299282355,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4125","ACH-001862",0.615932122938133,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4126","ACH-001863",0.598710593349782,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4127","ACH-001864",0.628350344896988,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4128","ACH-001959",0.647586314854982,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4129","ACH-001960",0.641839865839823,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4130","ACH-001961",0.619250460712035,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4131","ACH-001970",0.564116259979927,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4132","ACH-001973",0.62983620036109,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4133","ACH-001977",0.630107034729632,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4134","ACH-001982",0.627869785620099,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4135","ACH-001991",0.611423899382523,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4136","ACH-001992",0.645969967866162,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4137","ACH-001993",0.608427911178995,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4138","ACH-001997",0.618792942090372,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4139","ACH-001999",0.627554756461852,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4140","ACH-002001",0.644758518509394,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4141","ACH-002002",0.659694130370317,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4142","ACH-002003",0.598815044208192,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4143","ACH-002005",0.60120298678699,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4144","ACH-002014",0.554365859305131,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4145","ACH-002015",0.634438963492887,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4146","ACH-002016",0.597737167954253,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4147","ACH-002017",0.607463009569688,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4148","ACH-002018",0.655805160783761,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4149","ACH-002019",0.620767674757344,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4150","ACH-002021",0.584536823056013,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4151","ACH-002023",0.632271948782947,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4152","ACH-002024",0.589770678524459,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4153","ACH-002025",0.626757264790554,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4154","ACH-002026",0.628927332178722,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4155","ACH-002027",0.628753516656826,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4156","ACH-002029",0.656575342879625,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4157","ACH-002039",0.607616068916568,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4158","ACH-002041",0.63459934198736,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4159","ACH-002042",0.633735497212832,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4160","ACH-002043",0.640443365454333,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4161","ACH-002044",0.664723915069751,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4162","ACH-002045",0.621927137230776,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4163","ACH-002046",0.621069998286941,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4164","ACH-002048",0.649424626236128,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4165","ACH-002059",0.658337247395387,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4166","ACH-002061",0.591811661398647,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4167","ACH-002062",0.603769546795678,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4168","ACH-002066",0.640268007967924,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4169","ACH-002067",0.602178319433825,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4170","ACH-002069",0.601253721171536,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4171","ACH-002080",0.647083220156729,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4172","ACH-002083",0.59933313522396,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
"4173","ACH-002084",0.609018790421422,"test","gex_pt.wohub","gex
+protein embeddings","without_hubness"
