"","target","metric","Method","value","finetuning"
"328","Crizotinib","pearson_corr","RandomForest",0.14461511765595,"No Fine Tuning"
"329","Crizotinib","pearson_corr","RandomForest",0.103121617152434,"No Fine Tuning"
"330","Crizotinib","pearson_corr","RandomForest",0.16003550337918,"No Fine Tuning"
"331","Crizotinib","pearson_corr","RandomForest",0.146928623810507,"No Fine Tuning"
"332","Crizotinib","pearson_corr","RandomForest",0.102574825416213,"No Fine Tuning"
"333","Crizotinib","pearson_corr","RandomForest",0.077987673602791,"No Fine Tuning"
"334","Crizotinib","pearson_corr","RandomForest",0.217606496887234,"No Fine Tuning"
"335","Crizotinib","pearson_corr","RandomForest",0.0654917850035947,"No Fine Tuning"
"336","Crizotinib","pearson_corr","RandomForest",0.116599013217308,"No Fine Tuning"
"337","Crizotinib","pearson_corr","RandomForest",0.0931042020865147,"No Fine Tuning"
"338","Crizotinib","pearson_corr","RandomForest",0.0726132330987678,"No Fine Tuning"
"339","Crizotinib","pearson_corr","RandomForest",0.14682460038312,"No Fine Tuning"
"340","Crizotinib","pearson_corr","RandomForest",0.153470761867059,"No Fine Tuning"
"341","Crizotinib","pearson_corr","RandomForest",0.0910184818994327,"No Fine Tuning"
"342","Crizotinib","pearson_corr","RandomForest",0.161165152496623,"No Fine Tuning"
"343","Crizotinib","pearson_corr","RandomForest",0.154110314145863,"No Fine Tuning"
"344","Crizotinib","pearson_corr","RandomForest",0.152967706014949,"No Fine Tuning"
"345","Crizotinib","pearson_corr","RandomForest",0.0906120039348148,"No Fine Tuning"
"346","Crizotinib","pearson_corr","RandomForest",0.0255075818944622,"No Fine Tuning"
"347","Crizotinib","pearson_corr","RandomForest",0.236161139555377,"No Fine Tuning"
"348","Crizotinib","pearson_corr","RandomForest",0.184351934267058,"No Fine Tuning"
"349","Crizotinib","pearson_corr","RandomForest",0.251605490657843,"No Fine Tuning"
"350","Crizotinib","pearson_corr","RandomForest",0.189085901475143,"No Fine Tuning"
"351","Crizotinib","pearson_corr","RandomForest",0.232386561767825,"No Fine Tuning"
"352","Crizotinib","pearson_corr","RandomForest",0.0396790214041072,"No Fine Tuning"
"353","Crizotinib","pearson_corr","RandomForest",0.190499865505246,"No Fine Tuning"
"354","Crizotinib","pearson_corr","RandomForest",0.193364079904376,"No Fine Tuning"
"355","Crizotinib","pearson_corr","RandomForest",0.12438312325134,"No Fine Tuning"
"356","Crizotinib","pearson_corr","RandomForest",0.228275314195517,"No Fine Tuning"
"357","Crizotinib","pearson_corr","RandomForest",0.138866977251877,"No Fine Tuning"
"358","Crizotinib","pearson_corr","RandomForest",0.147671816733869,"No Fine Tuning"
"359","Crizotinib","pearson_corr","RandomForest",0.150998784969333,"No Fine Tuning"
"360","Crizotinib","pearson_corr","RandomForest",0.253346850570799,"No Fine Tuning"
"361","Crizotinib","pearson_corr","RandomForest",0.209196557871982,"No Fine Tuning"
"362","Crizotinib","pearson_corr","RandomForest",0.163739190404032,"No Fine Tuning"
"363","Crizotinib","pearson_corr","RandomForest",0.117887186620059,"No Fine Tuning"
"364","Crizotinib","pearson_corr","RandomForest",0.147814722971221,"No Fine Tuning"
"365","Crizotinib","pearson_corr","RandomForest",0.285434801672089,"No Fine Tuning"
"366","Crizotinib","pearson_corr","RandomForest",0.18513742139357,"No Fine Tuning"
"367","Crizotinib","pearson_corr","RandomForest",0.234154345714359,"No Fine Tuning"
"368","Crizotinib","pearson_corr","RandomForest",0.139988973542483,"No Fine Tuning"
"369","Crizotinib","pearson_corr","RandomForest",0.190620659762018,"No Fine Tuning"
"370","Crizotinib","pearson_corr","RandomForest",0.278441552542955,"No Fine Tuning"
"371","Crizotinib","pearson_corr","RandomForest",0.202267807497763,"No Fine Tuning"
"372","Crizotinib","pearson_corr","RandomForest",0.122170719478226,"No Fine Tuning"
"373","Crizotinib","pearson_corr","RandomForest",0.155109299656687,"No Fine Tuning"
"374","Crizotinib","pearson_corr","RandomForest",0.207777697488532,"No Fine Tuning"
"375","Crizotinib","pearson_corr","RandomForest",0.0777156271672454,"No Fine Tuning"
"376","Crizotinib","pearson_corr","RandomForest",0.120845817636583,"No Fine Tuning"
"377","Crizotinib","pearson_corr","RandomForest",0.133352085827159,"No Fine Tuning"
"378","Crizotinib","pearson_corr","RandomForest",0.106435643738805,"No Fine Tuning"
"379","Crizotinib","pearson_corr","RandomForest",0.219989901538895,"No Fine Tuning"
"380","Crizotinib","pearson_corr","RandomForest",0.110905532304414,"No Fine Tuning"
"381","Crizotinib","pearson_corr","RandomForest",0.179347600096508,"No Fine Tuning"
"382","Crizotinib","pearson_corr","RandomForest",0.0530297098569511,"No Fine Tuning"
"383","Crizotinib","pearson_corr","RandomForest",0.262580441352224,"No Fine Tuning"
"384","Crizotinib","pearson_corr","RandomForest",0.171119133371641,"No Fine Tuning"
"385","Crizotinib","pearson_corr","RandomForest",0.0777158415235294,"No Fine Tuning"
"386","Crizotinib","pearson_corr","RandomForest",0.091586488931156,"No Fine Tuning"
"387","Crizotinib","pearson_corr","RandomForest",0.134109822038525,"No Fine Tuning"
"388","Crizotinib","pearson_corr","RandomForest",0.186089105802461,"No Fine Tuning"
"389","Crizotinib","pearson_corr","RandomForest",0.0808638963030424,"No Fine Tuning"
"390","Crizotinib","pearson_corr","RandomForest",0.0915358639517493,"No Fine Tuning"
"391","Crizotinib","pearson_corr","RandomForest",0.276397864747332,"No Fine Tuning"
"392","Crizotinib","pearson_corr","RandomForest",0.0546480353496423,"No Fine Tuning"
"393","Crizotinib","pearson_corr","RandomForest",0.06620037966758,"No Fine Tuning"
"394","Crizotinib","pearson_corr","RandomForest",0.154262064892575,"No Fine Tuning"
"395","Crizotinib","pearson_corr","RandomForest",0.145132700834238,"No Fine Tuning"
"396","Crizotinib","pearson_corr","RandomForest",0.145989726515618,"No Fine Tuning"
"397","Crizotinib","pearson_corr","RandomForest",0.0887438099285019,"No Fine Tuning"
"398","Crizotinib","pearson_corr","RandomForest",0.0938876926641149,"No Fine Tuning"
"399","Crizotinib","pearson_corr","RandomForest",0.208663171846076,"No Fine Tuning"
"400","Crizotinib","pearson_corr","RandomForest",0.161909793938606,"No Fine Tuning"
"401","Crizotinib","pearson_corr","SVM",0.318941016362902,"No Fine Tuning"
"402","Crizotinib","pearson_corr","SVM",0.352551755011447,"No Fine Tuning"
"403","Crizotinib","pearson_corr","SVM",0.123752057188654,"No Fine Tuning"
"404","Crizotinib","pearson_corr","SVM",0.226111123558605,"No Fine Tuning"
"405","Crizotinib","pearson_corr","SVM",0.218590965708329,"No Fine Tuning"
"406","Crizotinib","pearson_corr","SVM",0.251324986649243,"No Fine Tuning"
"407","Crizotinib","pearson_corr","SVM",0.19666666354658,"No Fine Tuning"
"408","Crizotinib","pearson_corr","SVM",0.171682133468241,"No Fine Tuning"
"409","Crizotinib","pearson_corr","SVM",0.208297161590234,"No Fine Tuning"
"410","Crizotinib","pearson_corr","SVM",0.160548195758491,"No Fine Tuning"
"411","Crizotinib","pearson_corr","SVM",0.278143994046217,"No Fine Tuning"
"412","Crizotinib","pearson_corr","SVM",0.210319890307056,"No Fine Tuning"
"413","Crizotinib","pearson_corr","SVM",0.123595395062813,"No Fine Tuning"
"414","Crizotinib","pearson_corr","SVM",0.240509377446104,"No Fine Tuning"
"415","Crizotinib","pearson_corr","SVM",0.272885940040458,"No Fine Tuning"
"416","Crizotinib","pearson_corr","SVM",0.0437399690457837,"No Fine Tuning"
"417","Crizotinib","pearson_corr","SVM",0.237886319716015,"No Fine Tuning"
"418","Crizotinib","pearson_corr","SVM",0.146944714794681,"No Fine Tuning"
"419","Crizotinib","pearson_corr","SVM",0.286330421557723,"No Fine Tuning"
"420","Crizotinib","pearson_corr","SVM",0.313379150290598,"No Fine Tuning"
"421","Crizotinib","pearson_corr","SVM",0.230038282322869,"No Fine Tuning"
"422","Crizotinib","pearson_corr","SVM",0.0999963850517508,"No Fine Tuning"
"423","Crizotinib","pearson_corr","SVM",0.0722945358604905,"No Fine Tuning"
"424","Crizotinib","pearson_corr","SVM",0.237834915056656,"No Fine Tuning"
"425","Crizotinib","pearson_corr","SVM",0.243404159759214,"No Fine Tuning"
"426","Crizotinib","pearson_corr","SVM",0.337545465615287,"No Fine Tuning"
"427","Crizotinib","pearson_corr","SVM",0.165700174888373,"No Fine Tuning"
"428","Crizotinib","pearson_corr","SVM",0.234145003447508,"No Fine Tuning"
"429","Crizotinib","pearson_corr","SVM",0.301177036684775,"No Fine Tuning"
"430","Crizotinib","pearson_corr","SVM",0.222642022934782,"No Fine Tuning"
"431","Crizotinib","pearson_corr","SVM",0.114511240896718,"No Fine Tuning"
"432","Crizotinib","pearson_corr","SVM",0.231168830501174,"No Fine Tuning"
"433","Crizotinib","pearson_corr","SVM",0.251064300697878,"No Fine Tuning"
"434","Crizotinib","pearson_corr","SVM",0.301051147633985,"No Fine Tuning"
"435","Crizotinib","pearson_corr","SVM",0.154722155901543,"No Fine Tuning"
"436","Crizotinib","pearson_corr","SVM",0.213135564865583,"No Fine Tuning"
"437","Crizotinib","pearson_corr","SVM",0.0880399678267565,"No Fine Tuning"
"438","Crizotinib","pearson_corr","SVM",0.262609594369875,"No Fine Tuning"
"439","Crizotinib","pearson_corr","SVM",0.297760542058041,"No Fine Tuning"
"440","Crizotinib","pearson_corr","SVM",0.190770803471844,"No Fine Tuning"
"441","Crizotinib","pearson_corr","SVM",0.33141953447814,"No Fine Tuning"
"442","Crizotinib","pearson_corr","SVM",0.18941944819849,"No Fine Tuning"
"443","Crizotinib","pearson_corr","SVM",0.253609634985714,"No Fine Tuning"
"444","Crizotinib","pearson_corr","SVM",0.326316114146458,"No Fine Tuning"
"445","Crizotinib","pearson_corr","SVM",0.148208940894732,"No Fine Tuning"
"446","Crizotinib","pearson_corr","SVM",0.341884231345519,"No Fine Tuning"
"447","Crizotinib","pearson_corr","SVM",0.356837163176594,"No Fine Tuning"
"448","Crizotinib","pearson_corr","SVM",0.235632534187358,"No Fine Tuning"
"449","Crizotinib","pearson_corr","SVM",0.182257505527994,"No Fine Tuning"
"450","Crizotinib","pearson_corr","SVM",0.260079984511511,"No Fine Tuning"
"451","Crizotinib","pearson_corr","SVM",0.187963080732325,"No Fine Tuning"
"452","Crizotinib","pearson_corr","SVM",0.207132538429425,"No Fine Tuning"
"453","Crizotinib","pearson_corr","SVM",0.232305257395768,"No Fine Tuning"
"454","Crizotinib","pearson_corr","SVM",0.299436936723511,"No Fine Tuning"
"455","Crizotinib","pearson_corr","SVM",0.224377583214182,"No Fine Tuning"
"456","Crizotinib","pearson_corr","SVM",0.296695189526132,"No Fine Tuning"
"457","Crizotinib","pearson_corr","SVM",0.235783084220224,"No Fine Tuning"
"458","Crizotinib","pearson_corr","SVM",0.208021387322732,"No Fine Tuning"
"459","Crizotinib","pearson_corr","SVM",0.167104894394947,"No Fine Tuning"
"460","Crizotinib","pearson_corr","SVM",0.196842480365218,"No Fine Tuning"
"461","Crizotinib","pearson_corr","SVM",0.0459555386228358,"No Fine Tuning"
"462","Crizotinib","pearson_corr","SVM",0.198018760408189,"No Fine Tuning"
"463","Crizotinib","pearson_corr","SVM",0.146259278043522,"No Fine Tuning"
"464","Crizotinib","pearson_corr","SVM",0.15434667186679,"No Fine Tuning"
"465","Crizotinib","pearson_corr","SVM",0.257805919399003,"No Fine Tuning"
"466","Crizotinib","pearson_corr","SVM",0.333737339682549,"No Fine Tuning"
"467","Crizotinib","pearson_corr","SVM",0.245054924685194,"No Fine Tuning"
"468","Crizotinib","pearson_corr","SVM",0.135643236341804,"No Fine Tuning"
"469","Crizotinib","pearson_corr","SVM",0.265294554672229,"No Fine Tuning"
"470","Crizotinib","pearson_corr","SVM",0.208914172286258,"No Fine Tuning"
"471","Crizotinib","pearson_corr","SVM",0.31353345875826,"No Fine Tuning"
"472","Crizotinib","pearson_corr","SVM",0.094956930630776,"No Fine Tuning"
"473","Crizotinib","pearson_corr","SVM",0.276066603078615,"No Fine Tuning"
"474","Crizotinib","pearson_corr","SVM",0.228460688568494,"No Fine Tuning"
"475","Crizotinib","pearson_corr","SVM",0.133896132468947,"No Fine Tuning"
"476","Crizotinib","pearson_corr","SVM",0.181127767957345,"No Fine Tuning"
"477","Crizotinib","pearson_corr","SVM",0.160328330404413,"No Fine Tuning"
"478","Crizotinib","pearson_corr","SVM",0.303098855303699,"No Fine Tuning"
"479","Crizotinib","pearson_corr","SVM",0.261101239893755,"No Fine Tuning"
"480","Crizotinib","pearson_corr","SVM",0.110667882919337,"No Fine Tuning"
"481","Crizotinib","pearson_corr","SVM",0.350939333022898,"No Fine Tuning"
"482","Crizotinib","pearson_corr","SVM",0.242012799519216,"No Fine Tuning"
"483","Crizotinib","pearson_corr","SVM",0.246514083656278,"No Fine Tuning"
"484","Crizotinib","pearson_corr","SVM",0.20919089939013,"No Fine Tuning"
"485","Crizotinib","pearson_corr","SVM",0.181912933322956,"No Fine Tuning"
"486","Crizotinib","pearson_corr","SVM",0.289248301966946,"No Fine Tuning"
"487","Crizotinib","pearson_corr","SVM",0.193586174744282,"No Fine Tuning"
"488","Crizotinib","pearson_corr","SVM",0.222579617375698,"No Fine Tuning"
"489","Crizotinib","pearson_corr","SVM",0.257685570550344,"No Fine Tuning"
"490","Crizotinib","pearson_corr","SVM",0.29269731596714,"No Fine Tuning"
"491","Crizotinib","pearson_corr","SVM",0.24574904368652,"No Fine Tuning"
"492","Crizotinib","pearson_corr","SVM",0.111017038085337,"No Fine Tuning"
"493","Crizotinib","pearson_corr","SVM",0.134406624361177,"No Fine Tuning"
"494","Crizotinib","pearson_corr","SVM",0.226767083782296,"No Fine Tuning"
"495","Crizotinib","pearson_corr","SVM",0.199313505272512,"No Fine Tuning"
"496","Crizotinib","pearson_corr","SVM",0.277707085959512,"No Fine Tuning"
"497","Crizotinib","pearson_corr","SVM",0.146224695853675,"No Fine Tuning"
"498","Crizotinib","pearson_corr","SVM",0.328331463260831,"No Fine Tuning"
"499","Crizotinib","pearson_corr","SVM",0.283389558895972,"No Fine Tuning"
"500","Crizotinib","pearson_corr","SVM",0.260365420110537,"No Fine Tuning"
"501","Crizotinib","pearson_corr","XGBoost",0.179245022365746,"No Fine Tuning"
"502","Crizotinib","pearson_corr","XGBoost",0.172486245014031,"No Fine Tuning"
"503","Crizotinib","pearson_corr","XGBoost",0.248102437786855,"No Fine Tuning"
"504","Crizotinib","pearson_corr","XGBoost",0.124354556050523,"No Fine Tuning"
"505","Crizotinib","pearson_corr","XGBoost",0.152013663387873,"No Fine Tuning"
"506","Crizotinib","pearson_corr","XGBoost",0.298282932312853,"No Fine Tuning"
"507","Crizotinib","pearson_corr","XGBoost",0.157991561924263,"No Fine Tuning"
"508","Crizotinib","pearson_corr","XGBoost",0.0622329587299913,"No Fine Tuning"
"509","Crizotinib","pearson_corr","XGBoost",0.314267873641237,"No Fine Tuning"
"510","Crizotinib","pearson_corr","XGBoost",0.314754313963275,"No Fine Tuning"
"511","Crizotinib","pearson_corr","XGBoost",0.362040205907143,"No Fine Tuning"
"512","Crizotinib","pearson_corr","XGBoost",0.176896944734902,"No Fine Tuning"
"513","Crizotinib","pearson_corr","XGBoost",0.196379047988359,"No Fine Tuning"
"514","Crizotinib","pearson_corr","XGBoost",0.0916098769179326,"No Fine Tuning"
"515","Crizotinib","pearson_corr","XGBoost",0.218521082516933,"No Fine Tuning"
"516","Crizotinib","pearson_corr","XGBoost",0.159331095238058,"No Fine Tuning"
"517","Crizotinib","pearson_corr","XGBoost",0.213452228406265,"No Fine Tuning"
"518","Crizotinib","pearson_corr","XGBoost",0.15704524250869,"No Fine Tuning"
"519","Crizotinib","pearson_corr","XGBoost",0.194951694923859,"No Fine Tuning"
"520","Crizotinib","pearson_corr","XGBoost",0.0756654464969216,"No Fine Tuning"
"521","Crizotinib","pearson_corr","XGBoost",0.220167605649609,"No Fine Tuning"
"522","Crizotinib","pearson_corr","XGBoost",0.333830103949547,"No Fine Tuning"
"523","Crizotinib","pearson_corr","XGBoost",0.219193193144472,"No Fine Tuning"
"524","Crizotinib","pearson_corr","XGBoost",0.077962920173206,"No Fine Tuning"
"525","Crizotinib","pearson_corr","XGBoost",0.184969108943879,"No Fine Tuning"
"526","Crizotinib","pearson_corr","XGBoost",0.0202521152243903,"No Fine Tuning"
"527","Crizotinib","pearson_corr","XGBoost",0.211547088013006,"No Fine Tuning"
"528","Crizotinib","pearson_corr","XGBoost",0.132942727625589,"No Fine Tuning"
"529","Crizotinib","pearson_corr","XGBoost",0.272421605216723,"No Fine Tuning"
"530","Crizotinib","pearson_corr","XGBoost",0.358871298110355,"No Fine Tuning"
"531","Crizotinib","pearson_corr","XGBoost",0.266002314811406,"No Fine Tuning"
"532","Crizotinib","pearson_corr","XGBoost",0.25858997390318,"No Fine Tuning"
"533","Crizotinib","pearson_corr","XGBoost",0.0341848119575531,"No Fine Tuning"
"534","Crizotinib","pearson_corr","XGBoost",0.305002716718093,"No Fine Tuning"
"535","Crizotinib","pearson_corr","XGBoost",0.174010536815815,"No Fine Tuning"
"536","Crizotinib","pearson_corr","XGBoost",0.209984550979374,"No Fine Tuning"
"537","Crizotinib","pearson_corr","XGBoost",0.276824337546036,"No Fine Tuning"
"538","Crizotinib","pearson_corr","XGBoost",0.0327658015167616,"No Fine Tuning"
"539","Crizotinib","pearson_corr","XGBoost",0.144125745970776,"No Fine Tuning"
"540","Crizotinib","pearson_corr","XGBoost",0.280529908322437,"No Fine Tuning"
"541","Crizotinib","pearson_corr","XGBoost",0.0136527575971696,"No Fine Tuning"
"542","Crizotinib","pearson_corr","XGBoost",0.307815779184861,"No Fine Tuning"
"543","Crizotinib","pearson_corr","XGBoost",0.14579558659297,"No Fine Tuning"
"544","Crizotinib","pearson_corr","XGBoost",0.191783184013409,"No Fine Tuning"
"545","Crizotinib","pearson_corr","XGBoost",0.202681708073385,"No Fine Tuning"
"546","Crizotinib","pearson_corr","XGBoost",0.0309696713063567,"No Fine Tuning"
"547","Crizotinib","pearson_corr","XGBoost",0.269687170476075,"No Fine Tuning"
"548","Crizotinib","pearson_corr","XGBoost",0.36421676182375,"No Fine Tuning"
"549","Crizotinib","pearson_corr","XGBoost",0.320336670852254,"No Fine Tuning"
"550","Crizotinib","pearson_corr","XGBoost",0.290951397484016,"No Fine Tuning"
"551","Crizotinib","pearson_corr","XGBoost",0.225834724913951,"No Fine Tuning"
"552","Crizotinib","pearson_corr","XGBoost",-0.00584307952586082,"No Fine Tuning"
"553","Crizotinib","pearson_corr","XGBoost",0.29768352961156,"No Fine Tuning"
"554","Crizotinib","pearson_corr","XGBoost",0.296373825956465,"No Fine Tuning"
"555","Crizotinib","pearson_corr","XGBoost",0.378263663838813,"No Fine Tuning"
"556","Crizotinib","pearson_corr","XGBoost",0.257169248768111,"No Fine Tuning"
"557","Crizotinib","pearson_corr","XGBoost",0.0954748375488888,"No Fine Tuning"
"558","Crizotinib","pearson_corr","XGBoost",0.138304081968998,"No Fine Tuning"
"559","Crizotinib","pearson_corr","XGBoost",0.18422103525599,"No Fine Tuning"
"560","Crizotinib","pearson_corr","XGBoost",0.248070515182639,"No Fine Tuning"
"561","Crizotinib","pearson_corr","XGBoost",0.253601606382669,"No Fine Tuning"
